"批次代码","批次名称","院校代号","院校国标代码","院校名称","院校省份","办学性质","专业代号","专业国标代码","专业名称","专业属性","计划数","首选科目代码","再选科目代码","学制","学费","专业备注","计划ID"
"3","普通类本科批","1517","11517","河南工程学院","河南","公办","0Y","082901","安全工程"," ","1","04","A","四年","5000",,"1_3_1517_5_0Y"
"3","普通类本科批","1517","11517","河南工程学院","河南","公办","10","120203","会计学"," ","3","08","K","四年","4400",,"1_3_1517_1_10"
"3","普通类本科批","1517","11517","河南工程学院","河南","公办","1A","120801","电子商务"," ","4","04","K","四年","4400",,"1_3_1517_5_1A"
"3","普通类本科批","1517","11517","河南工程学院","河南","公办","1F","080412","功能材料"," ","3","04","A","四年","5000",,"1_3_1517_5_1F"
"3","普通类本科批","1517","11517","河南工程学院","河南","公办","1R","080407","高分子材料与工程"," ","3","04","A","四年","5000",,"1_3_1517_5_1R"
"3","普通类本科批","1517","11517","河南工程学院","河南","公办","2K","020101","经济学"," ","1","04","K","四年","4400",,"1_3_1517_5_2K"
"3","普通类本科批","1527","11527","湖南城市学院","湖南","公办","22","081002","建筑环境与能源应用工程"," ","2","04","A","四年","5900",,"1_3_1527_5_22"
"3","普通类本科批","1527","11527","湖南城市学院","湖南","公办","31","081001","土木工程"," ","2","04","A","四年","5900",,"1_3_1527_5_31"
"3","普通类本科批","1527","11527","湖南城市学院","湖南","公办","32","081101","水利水电工程"," ","2","04","A","四年","5900",,"1_3_1527_5_32"
"3","普通类本科批","1527","11527","湖南城市学院","湖南","公办","43","120405","城市管理"," ","2","08","K","四年","5000",,"1_3_1527_1_43"
"3","普通类本科批","1527","11527","湖南城市学院","湖南","公办","51","050101","汉语言文学(师范)","(师范类)","2","08","K","四年","4000",,"1_3_1527_1_51"
"3","普通类本科批","1527","11527","湖南城市学院","湖南","公办","61","080701","电子信息工程"," ","2","04","A","四年","5900",,"1_3_1527_5_61"
"3","普通类本科批","1527","11527","湖南城市学院","湖南","公办","71","081301","化学工程与工艺"," ","2","04","A","四年","5900",,"1_3_1527_5_71"
"3","普通类本科批","1527","11527","湖南城市学院","湖南","公办","A1","080202","机械设计制造及其自动化"," ","2","04","A","四年","5900",,"1_3_1527_5_A1"
"3","普通类本科批","1528","11528","湖南工学院","湖南","公办","A1","080202","机械设计制造及其自动化"," ","1","04","A","四年","5900",,"1_3_1528_5_A1"
"3","普通类本科批","1528","11528","湖南工学院","湖南","公办","A2","080801","自动化"," ","1","04","A","四年","5900",,"1_3_1528_5_A2"
"3","普通类本科批","1528","11528","湖南工学院","湖南","公办","B1","080401","材料科学与工程"," ","2","04","A","四年","4800",,"1_3_1528_5_B1"
"3","普通类本科批","1528","11528","湖南工学院","湖南","公办","B2","080406","无机非金属材料工程"," ","2","04","A","四年","4800","(不招色盲考生,详见学校招生章程)","1_3_1528_5_B2"
"3","普通类本科批","1528","11528","湖南工学院","湖南","公办","C1","082901","安全工程"," ","2","04","A","四年","5900",,"1_3_1528_5_C1"
"3","普通类本科批","1528","11528","湖南工学院","湖南","公办","D2","080701","电子信息工程"," ","1","04","A","四年","5900",,"1_3_1528_5_D2"
"3","普通类本科批","1528","11528","湖南工学院","湖南","公办","E2","081301","化学工程与工艺"," ","2","04","A","四年","4800","(不招色盲、色弱考生,详见学校招生章程)","1_3_1528_5_E2"
"3","普通类本科批","1528","11528","湖南工学院","湖南","公办","F3","080911","网络空间安全"," ","2","04","A","四年","4800",,"1_3_1528_5_F3"
"3","普通类本科批","1528","11528","湖南工学院","湖南","公办","G2","070202","应用物理学"," ","2","04","A","四年","3800","(不招色盲考生,详见学校招生章程)","1_3_1528_5_G2"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","01","120203","会计学"," ","1","04","K","四年","5000",,"1_3_1532_5_01"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","01","120203","会计学"," ","1","08","K","四年","5000",,"1_3_1532_1_01"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","03","120204","财务管理"," ","1","04","K","四年","5000",,"1_3_1532_5_03"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","03","120204","财务管理"," ","1","08","K","四年","5000",,"1_3_1532_1_03"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","05","120207","审计学"," ","1","08","K","四年","5000",,"1_3_1532_1_05"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","06","020201","财政学"," ","1","04","K","四年","5000",,"1_3_1532_5_06"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","06","020201","财政学"," ","1","08","K","四年","5000",,"1_3_1532_1_06"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","0B","020301","金融学"," ","1","08","K","四年","5000",,"1_3_1532_1_0B"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","0E","020401","国际经济与贸易"," ","1","08","K","四年","5000",,"1_3_1532_1_0E"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","0E","020401","国际经济与贸易"," ","1","04","K","四年","5000",,"1_3_1532_5_0E"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","0J","020109","数字经济"," ","1","04","K","四年","5000",,"1_3_1532_5_0J"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","0P","080901","计算机科学与技术"," ","2","04","A","四年","5900",,"1_3_1532_5_0P"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","0R","080701","电子信息工程"," ","2","04","A","四年","5900",,"1_3_1532_5_0R"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","0S","080717","人工智能"," ","1","04","A","四年","5900",,"1_3_1532_5_0S"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","0T","080803","机器人工程"," ","1","04","A","四年","5900",,"1_3_1532_5_0T"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","0W","050207","日语(财经日语)"," ","1","08","K","四年","4500",,"1_3_1532_1_0W"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","13","081013","工程软件"," ","1","04","A","四年","5900",,"1_3_1532_5_13"
"3","普通类本科批","1532","11532","湖南财政经济学院","湖南","公办","18","080910","数据科学与大数据技术"," ","1","04","A","四年","5900",,"1_3_1532_5_18"
"3","普通类本科批","1535","11535","湖南工业大学","湖南","公办","17","050306","网络与新媒体"," ","2","08","K","四年","6000",,"1_3_1535_1_17"
"3","普通类本科批","1535","11535","湖南工业大学","湖南","公办","17","050306","网络与新媒体"," ","2","04","K","四年","6000",,"1_3_1535_5_17"
"3","普通类本科批","1535","11535","湖南工业大学","湖南","公办","23","030101","法学"," ","2","08","K","四年","5000",,"1_3_1535_1_23"
"3","普通类本科批","1535","11535","湖南工业大学","湖南","公办","37","082601","生物医学工程"," ","3","04","A","四年","5900","(不招色盲)","1_3_1535_5_37"
"3","普通类本科批","1535","11535","湖南工业大学","湖南","公办","38","080417","智能材料与结构"," ","2","04","A","四年","5900",,"1_3_1535_5_38"
"3","普通类本科批","1535","11535","湖南工业大学","湖南","公办","52","080202","机械设计制造及其自动化"," ","5","04","A","四年","5900",,"1_3_1535_5_52"
"3","普通类本科批","1535","11535","湖南工业大学","湖南","公办","57","080701","电子信息工程"," ","2","04","A","四年","5900",,"1_3_1535_5_57"
"3","普通类本科批","1535","11535","湖南工业大学","湖南","公办","W1","130304","戏剧影视文学"," ","2","04","K","四年","6000","(授予艺术学学士学位)","1_3_1535_5_W1"
"3","普通类本科批","1535","11535","湖南工业大学","湖南","公办","W1","130304","戏剧影视文学"," ","2","08","K","四年","6000","(授予艺术学学士学位)","1_3_1535_1_W1"
"3","普通类本科批","1535","11535","湖南工业大学","湖南","公办","W2","130512","包装设计"," ","10","04","K","四年","8000","(授予艺术学学士学位；不招色盲)","1_3_1535_5_W2"
"3","普通类本科批","1535","11535","湖南工业大学","湖南","公办","W3","130508","数字媒体艺术"," ","5","04","K","四年","8000","(授予艺术学学士学位；不招色盲)","1_3_1535_5_W3"
"3","普通类本科批","1538","11538","湖南女子学院","湖南","公办","26","040106","学前教育(师范)","(师范类)","2","08","K","四年","4000","(色盲色弱的考生请谨慎报考)","1_3_1538_1_26"
"3","普通类本科批","1538","11538","湖南女子学院","湖南","公办","28","050101","汉语言文学(师范)","(师范类)","2","08","K","四年","4000",,"1_3_1538_1_28"
"3","普通类本科批","1538","11538","湖南女子学院","湖南","公办","43","080717","人工智能"," ","3","04","A","四年","5900",,"1_3_1538_5_43"
"3","普通类本科批","1538","11538","湖南女子学院","湖南","公办","44","080808","智能工程与创意设计"," ","1","04","A","四年","4800","(色盲色弱的考生请谨慎报考)","1_3_1538_5_44"
"3","普通类本科批","1538","11538","湖南女子学院","湖南","公办","48","080910","数据科学与大数据技术"," ","3","04","A","四年","5900",,"1_3_1538_5_48"
"3","普通类本科批","1538","11538","湖南女子学院","湖南","公办","49","080916","虚拟现实技术"," ","2","04","A","四年","4800",,"1_3_1538_5_49"
"3","普通类本科批","1538","11538","湖南女子学院","湖南","公办","50","081405","旅游地学与规划工程"," ","2","04","A","四年","4800","(色盲色弱的考生请谨慎报考)","1_3_1538_5_50"
"3","普通类本科批","1538","11538","湖南女子学院","湖南","公办","58","120206","人力资源管理"," ","2","04","K","四年","4000",,"1_3_1538_5_58"
"3","普通类本科批","1538","11538","湖南女子学院","湖南","公办","65","120901","旅游管理"," ","2","08","K","四年","4000",,"1_3_1538_1_65"
"3","普通类本科批","1540","11540","广东金融学院","广东","公办","01","020301","金融学"," ","1","08","K","四年","5050",,"1_3_1540_1_01"
"3","普通类本科批","1540","11540","广东金融学院","广东","公办","01","020301","金融学"," ","1","04","K","四年","5050",,"1_3_1540_5_01"
"3","普通类本科批","1540","11540","广东金融学院","广东","公办","05","120203","会计学"," ","2","04","K","四年","5050","(第一、二学年在肇庆校区就读,第三、四学年在广州校本部就读)","1_3_1540_5_05"
"3","普通类本科批","1540","11540","广东金融学院","广东","公办","05","120203","会计学"," ","2","08","K","四年","5050","(第一、二学年在肇庆校区就读,第三、四学年在广州校本部就读)","1_3_1540_1_05"
"3","普通类本科批","1540","11540","广东金融学院","广东","公办","23","080910","数据科学与大数据技术"," ","1","04","A","四年","5710","(第一、二学年在清远校区就读,第三、四学年在广州校本部就读)","1_3_1540_5_23"
"3","普通类本科批","1540","11540","广东金融学院","广东","公办","30","030101","法学"," ","1","08","K","四年","5050","(第一、二学年在肇庆校区就读,第三、四学年在广州校本部就读)","1_3_1540_1_30"
"3","普通类本科批","1546","11546","广西科技师范学院","广西","公办","17","080208","汽车服务工程"," ","2","04","A","四年","4600","(柳州校区)","1_3_1546_5_17"
"3","普通类本科批","1546","11546","广西科技师范学院","广西","公办","20","080214","智能车辆工程"," ","2","04","A","四年","4600","(柳州校区)","1_3_1546_5_20"
"3","普通类本科批","1546","11546","广西科技师范学院","广西","公办","21","080601","电气工程及其自动化"," ","2","04","A","四年","4600",,"1_3_1546_5_21"
"3","普通类本科批","1546","11546","广西科技师范学院","广西","公办","26","080901","计算机科学与技术"," ","2","04","A","四年","4600",,"1_3_1546_5_26"
"3","普通类本科批","1546","11546","广西科技师范学院","广西","公办","28","080902","软件工程"," ","2","04","A","四年","4600",,"1_3_1546_5_28"
"3","普通类本科批","1546","11546","广西科技师范学院","广西","公办","30","080910","数据科学与大数据技术"," ","2","04","A","四年","4600",,"1_3_1546_5_30"
"3","普通类本科批","1546","11546","广西科技师范学院","广西","公办","34","120204","财务管理"," ","2","04","K","四年","4600","(柳州校区)","1_3_1546_5_34"
"3","普通类本科批","1546","11546","广西科技师范学院","广西","公办","34","120204","财务管理"," ","2","08","K","四年","4600","(柳州校区)","1_3_1546_1_34"
"3","普通类本科批","1548","11548","广西财经学院","广西","公办","03","020101","经济学"," ","3","08","K","四年","4600","(第一学年在武鸣校区,第二至第四学年在明秀或相思湖校区)","1_3_1548_1_03"
